138	2370	1.00021064	6
138	2942	2.00021064	7
138	3514	3.00021064	7
138	4086	4.00021064	7
138	4658	5.00021064	7
138	5230	6.00021064	7
138	5802	7.00021064	7
138	6374	8.00021064	7
138	6946	9.00021064	7
138	7518	10.00021064	7
138	8090	11.00021064	7
138	8662	12.00021064	7
138	9234	13.00021064	7
138	9806	14.00021064	7
138	10378	15.00021064	7
138	10950	16.00021064	7
138	11522	17.00021064	7
138	12094	18.00021064	7
138	12666	19.00021064	7
138	13238	20.00021064	7
138	13810	21.00021064	7
138	14382	22.00021064	7
138	14954	23.00021064	7
138	15526	24.00021064	7
138	16098	25.00021064	7
138	16670	26.00021064	7
138	17242	27.00021064	7
138	17814	28.00021064	7
138	18386	29.00021064	7
138	19020	30.00021064	7
138	19592	31.00021064	7
138	20816	32.00021064	7
138	21525	33.00021064	7
138	22097	34.00021064	7
138	22669	35.00021064	7
138	23241	36.00021064	7
138	23813	37.00021064	7
138	24385	38.00021064	7
138	24957	39.00021064	7
138	25529	40.00021064	7
138	26101	41.00021064	7
138	26673	42.00021064	7
138	27245	43.00021064	7
138	27817	44.00021064	7
138	28389	45.00021064	7
138	28961	46.00021064	7
138	29533	47.00021064	7
138	30105	48.00021064	7
138	30677	49.00021064	7
138	31249	50.00021064	7
138	31821	51.00021064	7
138	32393	52.00021064	7
138	32965	53.00021064	7
138	33537	54.00021064	7
138	34109	55.00021064	7
138	34681	56.00021064	7
138	35253	57.00021064	7
138	35825	58.00021064	7
138	36397	59.00021064	7
138	37031	60.00021064	7
138	37603	61.00021064	7
138	38175	62.00021064	7
138	39149	63.00021064	7
138	39948	64.00021064	7
138	40520	65.00021064	7
138	41092	66.00021064	7
138	41664	67.00021064	7
138	42236	68.00021064	7
138	42808	69.00021064	7
138	43380	70.00021064	7
138	43952	71.00021064	7
138	44524	72.00021064	7
138	45096	73.00021064	7
138	45668	74.00021064	7
138	46240	75.00021064	7
138	46812	76.00021064	7
138	47384	77.00021064	7
138	47956	78.00021064	7
138	48528	79.00021064	7
138	49100	80.00021064	7
138	49672	81.00021064	7
138	50244	82.00021064	7
138	50816	83.00021064	7
138	51388	84.00021064	7
138	51960	85.00021064	7
138	52532	86.00021064	7
138	53104	87.00021064	7
138	53676	88.00021064	7
138	54248	89.00021064	7
138	54882	90.00021064	7
138	55454	91.00021064	7
138	56026	92.00021064	7
138	56598	93.00021064	7
138	57572	94.00021064	7
138	58234	95.00021064	7
138	58943	96.00021064	7
138	59515	97.00021064	7
138	60087	98.00021064	7
138	60659	99.00021064	7
138	61231	100.00021064	7
138	61803	101.00021064	7
138	62375	102.00021064	7
138	62947	103.00021064	7
138	63519	104.00021064	7
138	64091	105.00021064	7
138	64663	106.00021064	7
138	65235	107.00021064	7
138	65807	108.00021064	7
138	66379	109.00021064	7
138	66951	110.00021064	7
138	67523	111.00021064	7
138	68095	112.00021064	7
138	68667	113.00021064	7
138	69239	114.00021064	7
138	69811	115.00021064	7
138	70383	116.00021064	7
138	70955	117.00021064	7
138	71527	118.00021064	7
138	72099	119.00021064	7
138	72755	120.00021064	7
138	74195	121.00021064	7
138	74767	122.00021064	7
138	75339	123.00021064	7
138	75911	124.00021064	7
138	76612	125.00021064	7
138	77457	126.00021064	7
138	78256	127.00021064	7
138	78828	128.00021064	7
138	79400	129.00021064	7
138	79972	130.00021064	7
138	80544	131.00021064	7
138	81116	132.00021064	7
138	81688	133.00021064	7
138	82260	134.00021064	7
138	82832	135.00021064	7
138	83404	136.00021064	7
138	83976	137.00021064	7
138	84548	138.00021064	7
138	85120	139.00021064	7
138	85692	140.00021064	7
138	86264	141.00021064	7
138	86836	142.00021064	7
138	87408	143.00021064	7
138	87980	144.00021064	7
138	88552	145.00021064	7
138	89124	146.00021064	7
138	89696	147.00021064	7
138	90268	148.00021064	7
138	90840	149.00021064	7
138	91474	150.00021064	7
138	92046	151.00021064	7
138	92746	152.00021064	7
138	93318	153.00021064	7
138	93890	154.00021064	7
138	94462	155.00021064	7
138	95034	156.00021064	7
138	95865	157.00021064	7
138	96527	158.00021064	7
138	97236	159.00021064	7
138	97808	160.00021064	7
138	98380	161.00021064	7
138	98952	162.00021064	7
138	99524	163.00021064	7
138	100096	164.00021064	7
138	100668	165.00021064	7
138	101240	166.00021064	7
138	101812	167.00021064	7
138	102384	168.00021064	7
138	102956	169.00021064	7
138	103528	170.00021064	7
138	104100	171.00021064	7
138	104672	172.00021064	7
138	105244	173.00021064	7
138	105816	174.00021064	7
138	106388	175.00021064	7
138	106960	176.00021064	7
138	107532	177.00021064	7
138	108104	178.00021064	7
138	108676	179.00021064	7
138	109310	180.00021064	7
138	109882	181.00021064	7
138	110454	182.00021064	7
138	111026	183.00021064	7
138	111598	184.00021064	7
138	112170	185.00021064	7
138	112742	186.00021064	7
138	113314	187.00021064	7
138	114113	188.00021064	7
138	114685	189.00021064	7
138	115484	190.00021064	7
138	116056	191.00021064	7
138	116628	192.00021064	7
138	117200	193.00021064	7
138	117772	194.00021064	7
138	118344	195.00021064	7
138	118916	196.00021064	7
138	119488	197.00021064	7
138	120060	198.00021064	7
138	120632	199.00021064	7
138	121204	200.00021064	7
138	121776	201.00021064	7
138	122348	202.00021064	7
138	122920	203.00021064	7
138	123492	204.00021064	7
138	124064	205.00021064	7
138	124636	206.00021064	7
138	125208	207.00021064	7
138	125780	208.00021064	7
138	126352	209.00021064	7
138	126986	210.00021064	7
138	127558	211.00021064	7
