vector 262  Topo.s1.open_Flow_Processing  droppedPkts:vector  ETV
4	17627	26.2	262
30	34362	52.4	262
56	50941	78.6	262
82	34363	52.4	262
105	17696	26.20021064	262
111	17690	26.20021064	262
132	21745	31.500469119994	262
138	21743	31.500469119994	262
159	34432	52.40021064	262
165	34426	52.40021064	262
240	262	0.100042199999	64
262	89854	121.010006759935	19
262	90644	122.060006759932	18
262	91380	123.00010532	17
262	92209	124.020006759928	18
262	93029	125.000006759926	17
262	94169	126.00010532	18
262	94998	127.030006759921	18
262	95773	128.010006759918	17
262	96524	129.00010532	18
262	97353	130.0400067599	18
262	98128	131.02000675989	17
262	98860	132.000006759882	17
262	99708	133.050006759873	19
262	100483	134.030006759864	17
262	101219	135.00010532	17
262	102063	136.060006759845	19
262	102838	137.040006759837	17
262	103574	138.00010532	17
262	104352	139.000006759819	18
262	105193	140.050006759809	18
262	105929	141.00010532	17
262	106758	142.010006759801	18
262	107548	143.060006759799	18
262	108284	144.00010532	17
262	109113	145.020006759795	18
262	109837	146.000006759792	17
262	110639	147.00010532	18
262	111468	148.030006759788	18
262	112243	149.010006759786	17
262	113056	150.00010532	18
262	113917	151.040006759782	18
262	114820	152.020006759779	17
262	115552	153.000006759777	17
262	116400	154.050006759775	19
262	117175	155.030006759773	17
262	117911	156.00010532	17
262	119157	157.060006759768	19
262	119932	158.040006759766	17
262	120668	159.00010532	17
262	121446	160.000006759762	18
262	122287	161.05000675976	18
262	123023	162.00010532	17
262	123852	163.010006759755	18
262	124642	164.060006759753	18
262	125378	165.00010532	17
262	126207	166.020006759749	18
262	126931	167.000006759747	17
262	127733	168.00010532	18
262	128562	169.030006759742	18
262	129337	170.01000675974	17
262	130088	171.00010532	18
262	130917	172.040006759735	18
262	131692	173.020006759733	17
262	132424	174.000006759731	17
262	133272	175.050006759729	19
262	134047	176.030006759727	17
262	134783	177.00010532	17
262	135627	178.060006759722	19
262	136402	179.04000675972	17
262	137200	180.00010532	17
262	137978	181.000006759716	18
262	138819	182.050006759714	18
262	139555	183.00010532	17
262	140384	184.010006759709	18
262	141174	185.060006759707	18
262	141910	186.00010532	17
262	142739	187.020006759703	18
262	143865	188.000006759701	17
262	144667	189.00010532	18
262	145496	190.030006759696	18
262	146271	191.010006759694	17
262	147022	192.00010532	18
262	147851	193.04000675969	18
262	148626	194.020006759687	17
262	149358	195.000006759685	17
262	150206	196.050006759683	19
262	150981	197.030006759681	17
262	151717	198.00010532	17
262	152561	199.060006759677	19
262	153336	200.040006759674	17
262	154072	201.00010532	17
262	154850	202.00000675967	18
262	155691	203.050006759668	18
262	156427	204.00010532	17
262	157256	205.010006759664	18
262	158046	206.060006759661	18
262	158782	207.00010532	17
262	159611	208.020006759657	18
262	160335	209.000006759655	17
262	161199	210.00010532	18
262	162028	211.03000675965	18
262	162803	212.010006759648	17
262	163554	213.00010532	18
262	164383	214.040006759643	18
262	165158	215.020006759641	17
262	165890	216.000006759639	17
262	166738	217.050006759637	19
262	167513	218.030006759635	17
262	168651	219.00010532	17
262	169495	220.06000675963	19
262	170270	221.040006759628	17
262	171006	222.00010532	17
262	171784	223.000006759624	18
262	172625	224.050006759622	18
262	173361	225.00010532	17
262	174190	226.010006759617	18
262	174980	227.060006759615	18
262	175716	228.00010532	17
262	176545	229.020006759611	18
262	177269	230.000006759609	17
262	178071	231.00010532	18
262	178900	232.030006759604	18
262	179675	233.010006759602	17
262	180426	234.00010532	18
262	181255	235.040006759598	18
262	182030	236.020006759596	17
262	182762	237.000006759593	17
262	183610	238.050006759591	19
262	184385	239.030006759589	17
262	185183	240.00010532	17
262	186917	241.060006759585	19
262	187692	242.040006759583	17
262	188428	243.00010532	17
262	189206	244.000006759578	18
262	190047	245.050006759576	18
262	190783	246.00010532	17
262	191612	247.010006759572	18
262	192402	248.060006759569	18
262	193138	249.00010532	17
